target_entropy,best_loss,early_stopped
0,8.215769776143134e-05,1
0.05,0.01959855854511261,0
0.1,0.02183285355567932,1
0.15,0.00991307757794857,0
0.2,0.013306057080626488,0
0.25,0.07025263458490372,1
0.3,1.0045300722122192,1
0.35,0.007977226749062538,0
0.4,0.035161860287189484,0
0.45,0.019421054050326347,0
0.5,0.02802947908639908,1
0.55,0.03546421602368355,0
0.6,0.013343898579478264,0
0.65,0.025683803483843803,1
0.7,0.023001618683338165,1
0.75,0.017896804958581924,0
0.8,0.01772855781018734,0
0.85,0.016635557636618614,0
0.9,4.71563196182251,1
0.95,0.016031859442591667,0
1.0,0.02579902857542038,1
1.05,0.0252775140106678,1
1.1,0.04787474125623703,1
1.15,0.0369432158768177,1
1.2,0.0844305083155632,0
1.25,0.03867565467953682,1
1.3,0.046159543097019196,1
1.35,0.05811598151922226,1
1.4,0.04183619096875191,1
1.45,0.056373532861471176,1
1.5,0.05512671545147896,1
1.55,0.04199627786874771,1
1.6,0.03636458143591881,1
1.65,0.0492185540497303,1
1.7,0.07889632135629654,0
1.75,0.06892232596874237,1
1.8,0.07432009279727936,1
1.85,0.06121794879436493,0
1.9,0.04369240999221802,1
1.95,0.06633912771940231,1
2.0,0.06322874128818512,1
2.05,0.050399087369441986,1
2.1,0.10343979299068451,1
2.15,0.06988611072301865,1
2.2,0.0651145800948143,1
2.25,0.08032435178756714,1
2.3,0.10269006341695786,1
2.35,0.057654645293951035,1
2.4,0.053883593529462814,1
2.45,0.0889907032251358,1
2.5,0.09388300776481628,1
2.55,0.0675838515162468,1
2.6,0.08284154534339905,1
2.65,0.09253116697072983,1
2.7,0.10360783338546753,1
2.75,0.0716521218419075,0
2.8,0.12195521593093872,0
2.85,0.13389721512794495,1
2.9,0.08437348902225494,1
2.95,0.15120846033096313,0
3.0,0.10044454783201218,1
3.05,0.11185923218727112,1
3.1,0.12655620276927948,1
3.15,0.11656076461076736,1
3.2,0.13573046028614044,1
3.25,0.20256927609443665,1
3.3,0.17736876010894775,1
3.35,0.1861688792705536,1
3.4,0.1598571389913559,1
3.45,0.2154494822025299,1
3.5,0.22070398926734924,1
3.55,0.22925697267055511,0
3.6,0.3451854884624481,0
3.65,0.31760337948799133,1
3.7,0.29846322536468506,1
3.75,0.31931832432746887,0
3.8,0.3213098347187042,1
3.85,0.2980647683143616,1
3.9,0.3490801453590393,1
3.95,0.37063950300216675,1
4.0,0.3998366892337799,1
4.05,0.40773963928222656,1
4.1,0.385015070438385,1
4.15,0.46315932273864746,1
4.2,0.6466793417930603,1
4.25,0.5783735513687134,1
4.3,0.6228442788124084,1
4.35,0.5951039791107178,1
4.4,0.6271894574165344,1
4.45,0.6846826076507568,1
4.5,0.7703659534454346,1
4.55,0.7710647583007812,1
4.6,0.8352794647216797,1
4.65,0.8407026529312134,1
4.7,0.864777684211731,1
4.75,1.0498676300048828,1
4.8,1.1146105527877808,1
4.85,1.1863734722137451,1
4.9,1.170212984085083,1
4.95,1.2116076946258545,1
5.0,1.3243515491485596,1
5.05,1.308131456375122,1
5.1,1.4048888683319092,1
5.15,1.3803547620773315,1
5.2,1.595451831817627,1
5.25,1.6437629461288452,1
5.3,1.6203086376190186,1
5.35,1.8157312870025635,1
