target_entropy,best_loss,early_stopped
0,0.0,1
0.05,0.006355118006467819,1
0.1,0.005826881155371666,1
0.15,0.031323570758104324,1
0.2,0.16094523668289185,1
0.25,0.0010859917383641005,1
0.3,0.09789717942476273,1
0.35,0.0382562056183815,1
0.4,0.04563514143228531,1
0.45,0.0006179378251545131,1
0.5,0.08742153644561768,1
0.55,0.08652117848396301,1
0.6,0.0011364943347871304,1
0.65,0.13860249519348145,1
0.7,0.020291529595851898,1
0.75,0.009016383439302444,1
0.8,0.12865126132965088,1
0.85,0.10247844457626343,1
0.9,0.003243778832256794,1
0.95,0.46090713143348694,1
1.0,0.061939436942338943,1
1.05,0.0010510494466871023,1
1.1,0.22309693694114685,1
1.15,0.004855404607951641,1
1.2,0.0058984300121665,1
1.25,0.0076426370069384575,1
1.3,0.22062894701957703,1
1.35,0.00465406384319067,1
1.4,0.008981039747595787,1
1.45,0.004516918677836657,1
1.5,0.13241927325725555,1
1.55,0.2381294071674347,1
1.6,0.01735805906355381,1
1.65,0.27217042446136475,1
1.7,0.006865886505693197,1
1.75,0.032972775399684906,1
1.8,0.005521791055798531,1
1.85,0.07973144948482513,1
1.9,0.4707978367805481,1
1.95,0.010975569486618042,1
2.0,0.07693102955818176,1
2.05,0.16927699744701385,1
2.1,0.015810711309313774,1
2.15,0.006581609603017569,1
2.2,0.008760307915508747,1
2.25,0.38729843497276306,1
2.3,0.2690353989601135,1
2.35,0.01629027910530567,1
2.4,0.013903714716434479,1
2.45,0.3900126814842224,1
2.5,0.4218979775905609,1
2.55,0.22419071197509766,1
2.6,0.0,1
2.65,0.3973773419857025,1
2.7,0.43527671694755554,1
2.75,0.004794656299054623,1
2.8,0.4171563684940338,1
2.85,0.19751325249671936,1
2.9,0.13187864422798157,1
2.95,0.32843849062919617,1
3.0,0.024645648896694183,1
3.05,0.013281021267175674,1
3.1,0.13571742177009583,1
3.15,0.07693569362163544,1
3.2,0.008694903925061226,1
3.25,0.0,1
3.3,0.008184995502233505,1
3.35,0.009451751597225666,1
3.4,0.3282938003540039,1
3.45,0.00935455597937107,1
3.5,0.006521336734294891,1
3.55,0.018091540783643723,0
3.6,0.014970325864851475,0
3.65,0.00869842991232872,1
3.7,0.010601984336972237,1
3.75,0.0,1
3.8,0.017100442200899124,1
3.85,0.0031716283410787582,1
3.9,0.32465484738349915,1
3.95,0.01648416556417942,1
4.0,0.012211374938488007,1
4.05,0.009134750813245773,1
4.1,0.026098499074578285,1
4.15,0.015442725270986557,1
4.2,0.010604070499539375,0
4.25,0.020999744534492493,1
4.3,0.010193833149969578,1
4.35,0.01148579828441143,1
4.4,0.005785878282040358,1
4.45,0.006963532883673906,0
4.5,0.007757276296615601,0
4.55,0.019655384123325348,1
4.6,0.014100959524512291,1
