target_entropy,best_loss,early_stopped
7.6,3.3861074447631836,1
7.65,3.3510260581970215,1
7.7,3.3661108016967773,1
7.75,3.3301315307617188,1
7.8,4.533214092254639,1
7.85,3.2836532592773438,1
7.9,3.2633070945739746,0
7.95,3.837693214416504,1
8.0,3.246192693710327,1
8.05,3.187385082244873,1
8.1,3.1474950313568115,0
8.15,3.166858673095703,1
8.2,3.131854295730591,1
8.25,3.102023124694824,1
8.3,3.0722570419311523,1
8.35,3.0513808727264404,1
8.4,3.015697956085205,1
8.45,3.6801953315734863,1
8.5,2.9947028160095215,0
8.55,2.9184226989746094,1
8.6,2.8871850967407227,1
8.65,2.8583292961120605,1
8.7,3.6315956115722656,1
8.75,2.781385898590088,1
8.8,2.738748073577881,1
8.85,2.7129085063934326,1
8.9,2.671348810195923,1
8.95,2.6263415813446045,1
9.0,2.5925631523132324,1
9.05,3.270576238632202,1
9.1,2.5006580352783203,1
9.15,2.479914903640747,1
9.2,2.4096803665161133,1
9.25,2.3830978870391846,1
9.3,2.3438668251037598,0
9.35,2.2975707054138184,1
9.4,2.2578258514404297,1
9.45,2.215301752090454,1
9.5,2.1674818992614746,1
9.55,2.1250741481781006,1
9.6,2.0875778198242188,0
9.65,2.0350844860076904,1
9.7,1.9896293878555298,1
9.75,1.949049711227417,0
9.8,1.919752597808838,1
9.85,1.8577969074249268,1
9.9,1.819534420967102,1
9.95,1.7752690315246582,1
10.0,2.1322054862976074,1
10.05,1.668198823928833,1
10.1,1.621003270149231,1
10.15,1.5724940299987793,1
10.2,1.5221003293991089,1
10.25,1.47568678855896,1
10.3,2.01468563079834,1
10.35,1.3745803833007812,1
10.4,1.3290272951126099,1
10.45,1.2766127586364746,1
10.5,1.2385213375091553,1
10.55,1.182975172996521,0
10.6,1.1342071294784546,0
10.65,1.6014941930770874,1
10.7,1.0353333950042725,1
10.75,0.9870553612709045,0
10.8,0.9367541670799255,1
10.85,0.8862161040306091,1
10.9,1.371532917022705,1
10.95,0.7911208271980286,1
11.0,0.7425633668899536,1
11.05,0.6932430267333984,1
11.1,0.9440837502479553,0
11.15,0.5965493321418762,1
11.2,0.9031891822814941,0
11.25,0.49930429458618164,0
11.3,0.45042136311531067,0
11.35,0.42874038219451904,1
11.4,0.9692901372909546,1
11.45,0.3083789646625519,1
11.5,0.2571401596069336,1
11.55,0.6994833946228027,1
11.6,0.16042742133140564,0
11.65,0.11002743244171143,1
11.7,0.11589365452528,0
11.75,0.5206714868545532,1
